"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"25",25,18,1,0,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,24,1,1.5,1,0.638936042786,NA,"A","snowman",0,1,0
"26",26,18,1,1,3,"Mon Mar 25 13:06:57 2019",4,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,25,1,1.5,1,1.20874190331,NA,"B","kangaroo",0,1,0
"27",27,18,1,1,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,26,1,1.5,1,0.347455978394,NA,"B","hand",0,1,0
"28",28,18,1,0,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,27,1,1.5,1,0.838812828064,NA,"A","whistle",0,1,0
"29",29,18,1,0,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,28,1,1.5,1,0.967235088348,NA,"A","horse",0,1,0
"30",30,18,1,1,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,29,1,1.5,1,0.913749933243,NA,"B","key",0,1,0
"31",31,18,1,1,3,"Mon Mar 25 13:06:57 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,30,1,1.5,1,0.433561086655,NA,"B","sandwich
",0,1,0
"32",32,18,1,1,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,31,1,1.5,1,0.478165864944,NA,"B","car",0,1,0
"33",33,18,1,0,3,"Mon Mar 25 13:06:57 2019",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,32,1,1.5,1,0.645354032516,NA,"A","grapes",0,1,0
"34",34,18,1,1,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,33,1,1.5,1,0.909759044647,NA,"B","carrot",0,1,0
"35",35,18,1,0,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,34,1,1.5,1,0.653531074524,NA,"A","clock",0,1,0
"36",36,18,1,0,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,35,1,1.5,1,0.301335096359,NA,"A","table",0,1,0
"37",37,18,1,1,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,36,1,1.5,1,0.775917053223,NA,"B","ball",0,1,0
"38",38,18,1,0,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,37,1,1.5,1,0.906481981277,NA,"A","ladder",0,1,0
"39",39,18,1,0,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,38,1,1.5,1,0.590887069702,NA,"A","scissors",0,1,0
"40",40,18,1,0,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,39,1,1.5,1,0.502422094345,NA,"A","banana",0,1,0
"41",41,18,1,1,3,"Mon Mar 25 13:06:57 2019",7,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,40,1,1.5,1,0.41783285141,NA,"B","bowl",0,1,0
"42",42,18,1,0,3,"Mon Mar 25 13:06:57 2019",7,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,41,1,1.5,1,1.24874806404,NA,"A","pear",0,1,0
"43",43,18,1,1,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,42,1,1.5,1,0.869094133377,NA,"B","candle",0,1,0
"44",44,18,1,1,3,"Mon Mar 25 13:06:57 2019",4,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,43,1,1.5,1,0.504409074783,NA,"B","camel",0,1,0
"45",45,18,1,0,3,"Mon Mar 25 13:06:57 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,44,1,1.5,1,0.531243801117,NA,"A","penguin",0,1,0
"46",46,18,1,1,3,"Mon Mar 25 13:06:57 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A059",59,45,1,1.5,1,0.334343910217,NA,"B","umbrella",0,1,0
