"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"26",26,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,25,1,1.5,1,1.03635907173,NA,"A","hanger",0,1,0
"27",27,17,1,1,2,"Thu Dec  6 10:12:15 2018",5,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,26,1,1.5,1,1.42347383499,NA,"B","key",0,1,0
"28",28,17,1,1,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,27,1,1.5,1,0.203217029572,NA,"B","guitar",0,1,0
"29",29,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,28,1,1.5,1,0.976022005081,NA,"A","shoe",0,1,0
"30",30,17,1,1,2,"Thu Dec  6 10:12:15 2018",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,29,1,1.5,1,1.26599621773,NA,"B","ear",0,1,0
"31",31,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,30,1,1.5,1,0.375247955322,NA,"A","pear",0,1,0
"32",32,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,31,1,1.5,1,1.32541704178,NA,"A","tree",0,1,0
"33",33,17,1,1,2,"Thu Dec  6 10:12:15 2018",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,32,1,1.5,1,1.21681594849,NA,"B","car",0,1,0
"34",34,17,1,1,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,33,1,1.5,1,0.925083875656,NA,"B","bread",0,1,0
"35",35,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,34,1,1.5,1,1.1330780983,NA,"A","kite",0,1,0
"36",36,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,35,1,1.5,1,0.25473690033,NA,"A","monkey",0,1,0
"37",37,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,36,1,1.5,1,0.169329166412,NA,"A","whistle",0,1,0
"38",38,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,37,1,1.5,1,1.00935482979,NA,"B","comb",0,1,0
"39",39,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,38,1,1.5,1,0.867789983749,NA,"A","grapes",0,1,0
"40",40,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,39,1,1.5,1,0.00647401809692,NA,"B","glasses",0,1,0
"41",41,17,1,1,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,40,1,1.5,1,0.914223194122,NA,"B","candle",0,1,0
"42",42,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,41,1,1.5,1,0.91134095192,NA,"A","scissors",0,1,0
"43",43,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,42,1,1.5,1,0.712682008743,NA,"A","snowman",0,1,0
"44",44,17,1,0,2,"Thu Dec  6 10:12:15 2018",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,43,1,1.5,1,0.987316131592,NA,"A","desk",0,1,0
"45",45,17,1,1,2,"Thu Dec  6 10:12:15 2018",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,44,1,1.5,1,0.758912086487,NA,"B","bowl",0,1,0
"46",46,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,45,1,1.5,1,0.313457012177,NA,"B","flower",0,1,0
