"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"36",36,18,1,0,2,"Wed Apr  3 15:37:49 2019",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,35,1,1.5,1,0.221312046051,NA,"A","piano",0,1,0
"37",37,18,1,0,2,"Wed Apr  3 15:37:49 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,36,1,1.5,1,0.791913986206,NA,"A","whisitle",0,1,0
"38",38,18,1,1,2,"Wed Apr  3 15:37:49 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,37,1,1.5,1,0.775371074677,NA,"B","mountain",0,1,0
"39",39,18,1,1,2,"Wed Apr  3 15:37:49 2019",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,38,1,1.5,1,0.0357360839844,NA,"B","carrot",0,1,0
"40",40,18,1,0,2,"Wed Apr  3 15:37:49 2019",4,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,39,1,1.5,1,1.26182699203,NA,"A","snowman",0,1,0
"41",41,18,1,0,2,"Wed Apr  3 15:37:49 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,40,1,1.5,1,0.352354049683,NA,"A","truck",0,1,0
"42",42,18,1,1,2,"Wed Apr  3 15:37:49 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,41,1,1.5,1,0.807004928589,NA,"B","elephant",0,1,0
"43",43,18,1,0,2,"Wed Apr  3 15:37:49 2019",5,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,42,1,1.5,1,0.0405759811401,NA,"A","scissors",0,1,0
"44",44,18,1,0,2,"Wed Apr  3 15:37:49 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,43,1,1.5,1,1.1066300869,NA,"A","watch",0,1,0
"45",45,18,1,1,2,"Wed Apr  3 15:37:49 2019",5,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,44,1,1.5,1,1.05663704872,NA,"B","ruler",0,0,0
"46",46,18,1,0,2,"Wed Apr  3 15:37:49 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A074",74,45,1,1.5,1,1.08490586281,NA,"A","fish ",0,1,0
