"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"14",14,17,1,0,2,"Tue Oct  2 13:15:06 2018",4,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,13,1,1.5,1,1.37295985221863,NA,"A","banana",0,1,0
"15",15,17,1,0,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,14,1,1.5,1,0.734411001205444,NA,"A","fish",0,1,0
"16",16,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,15,1,1.5,1,1.06566596031189,NA,"A","horse",0,1,0
"17",17,17,1,1,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,16,1,1.5,1,0.53876519203186,NA,"B","umbrella",0,1,0
"18",18,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,17,1,1.5,1,1.09889602661133,NA,"A","whistle",0,1,0
"19",19,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,18,1,1.5,1,0.595563888549805,NA,"B","guitar",0,1,0
"20",20,17,1,0,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,19,1,1.5,1,0.706852197647095,NA,"A","grapes",0,1,0
"21",21,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,20,1,1.5,1,0.046673059463501,NA,"A","clock",0,1,0
"22",22,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,21,1,1.5,1,0.60602593421936,NA,"B","chair",0,1,0
"23",23,17,1,1,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,22,1,1.5,1,0.90077805519104,NA,"B","elephant
",0,1,0
"24",24,17,1,1,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,23,1,1.5,1,0.224008083343506,NA,"B","carrot",0,1,0
"25",25,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,24,1,1.5,1,0.83036208152771,NA,"B","car",0,1,0
"26",26,17,1,0,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,25,1,1.5,1,0.755077838897705,NA,"A","shoe",0,1,0
"27",27,17,1,1,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,26,1,1.5,1,1.34759402275085,NA,"B","key",0,1,0
"28",28,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,27,1,1.5,1,1.3476779460907,NA,"A","ladder",0,1,0
"29",29,17,1,0,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,28,1,1.5,1,1.21993398666382,NA,"A","monkey",0,1,0
"30",30,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,29,1,1.5,1,0.396819829940796,NA,"A","bed",0,1,0
"31",31,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,30,1,1.5,1,0.628935098648071,NA,"A","penguin",0,1,0
"32",32,17,1,0,2,"Tue Oct  2 13:15:06 2018",8,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,31,1,1.5,1,0.460392951965332,NA,"A","pear",0,1,0
"33",33,17,1,1,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,32,1,1.5,1,0.279092073440552,NA,"B","flower",0,1,0
"34",34,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,33,1,1.5,1,0.381875991821289,NA,"A","foot",0,1,0
"35",35,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,34,1,1.5,1,0.700610876083374,NA,"A","tree",0,1,0
"36",36,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,35,1,1.5,1,0.684051036834717,NA,"A","table",0,1,0
"37",37,17,1,1,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,36,1,1.5,1,1.29522514343262,NA,"B","bird",0,1,0
"38",38,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,37,1,1.5,1,0.852298021316528,NA,"B","hand",0,1,0
"39",39,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,38,1,1.5,1,0.825642108917236,NA,"A","hanger",0,1,0
"40",40,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,39,1,1.5,1,1.25415515899658,NA,"A","kite",0,1,0
"41",41,17,1,0,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,40,1,1.5,1,0.974195957183838,NA,"A","bus",0,1,0
"42",42,17,1,0,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,41,1,1.5,1,0.847355127334595,NA,"A","cat",0,1,0
"43",43,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,42,1,1.5,1,0.747321844100952,NA,"B","apple",0,1,0
"44",44,17,1,1,2,"Tue Oct  2 13:15:06 2018",5,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,43,1,1.5,1,1.35333490371704,NA,"B","pumpkin",0,1,0
"45",45,17,1,1,2,"Tue Oct  2 13:15:06 2018",6,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,44,1,1.5,1,0.751984834671021,NA,"B","glasses",0,1,0
"46",46,17,1,0,2,"Tue Oct  2 13:15:06 2018",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A022",22,45,1,1.5,1,0.810935974121094,NA,"A","watch",0,1,0
