"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"23",23,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,22,1,1.5,1,0.861352205276489,NA,"B","candle",0,1,0
"24",24,17,1,0,3,"Mon Apr  1 11:11:29 2019",7,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,23,1,1.5,1,0.950124025344849,NA,"A","whistle",0,1,0
"25",25,17,1,0,3,"Mon Apr  1 11:11:29 2019",4,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,24,1,1.5,1,0.302567958831787,NA,"A","hanger",0,1,0
"26",26,17,1,0,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,25,1,1.5,1,0.261425971984863,NA,"A","cat",0,1,0
"27",27,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,26,1,1.5,1,0.671854019165039,NA,"B","ear",0,1,0
"28",28,17,1,0,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,27,1,1.5,1,0.666348934173584,NA,"A","shoe",0,1,0
"29",29,17,1,0,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,28,1,1.5,1,1.31000304222107,NA,"A","watch",0,1,0
"30",30,17,1,1,3,"Mon Apr  1 11:11:29 2019",4,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,29,1,1.5,1,0.69489312171936,NA,"B","car",0,1,0
"31",31,17,1,1,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,30,1,1.5,1,0.667596817016602,NA,"B","glasses",0,1,0
"32",32,17,1,0,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,31,1,1.5,1,0.53190803527832,NA,"A","fish",0,1,0
"33",33,17,1,0,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,32,1,1.5,1,0.801417827606201,NA,"A","clock",0,1,0
"34",34,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,33,1,1.5,1,0.601283073425293,NA,"B","guitar",0,1,0
"35",35,17,1,0,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,34,1,1.5,1,0.66123104095459,NA,"A","snowman",0,1,0
"36",36,17,1,0,3,"Mon Apr  1 11:11:29 2019",4,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,35,1,1.5,1,0.429929971694946,NA,"A","someone sitting in a chair",0,0,0
"37",37,17,1,0,3,"Mon Apr  1 11:11:29 2019",7,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,36,1,1.5,1,0.505140066146851,NA,"A","tree",0,1,0
"38",38,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,37,1,1.5,1,0.72216796875,NA,"B","hand",0,1,0
"39",39,17,1,1,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,38,1,1.5,1,0.764635801315308,NA,"B","comb",0,1,0
"40",40,17,1,1,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,39,1,1.5,1,0.633172988891602,NA,"B","carrot",0,1,0
"41",41,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,40,1,1.5,1,0.957780122756958,NA,"B","camel",0,1,0
"42",42,17,1,0,3,"Mon Apr  1 11:11:29 2019",8,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,41,1,1.5,1,0.46091103553772,NA,"A","grapes",0,1,0
"43",43,17,1,1,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,42,1,1.5,1,1.08180785179138,NA,"B","bowl",0,1,0
"44",44,17,1,0,3,"Mon Apr  1 11:11:29 2019",7,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,43,1,1.5,1,0.624088048934937,NA,"A","kite",0,1,0
"45",45,17,1,0,3,"Mon Apr  1 11:11:29 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,44,1,1.5,1,0.605336904525757,NA,"A","scissors",0,1,0
"46",46,17,1,1,3,"Mon Apr  1 11:11:29 2019",6,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A063",63,45,1,1.5,1,0.880149841308594,NA,"B","sandwich",0,1,0
